YEAR,MONTH,DAY,Temperature
1984,5,10,12.78
1984,5,11,17.17
1984,5,12,17.44
1984,5,13,9.67
1984,5,14,9.72
1984,5,15,9.94
1984,5,16,10.5
1984,5,17,13.28
1984,5,18,19.06
1984,5,19,22.06
1984,5,20,16.56
1984,5,21,15.61
1984,5,22,22.17
1984,5,23,19.22
1984,5,24,17.78
1984,5,25,20.67
1984,5,26,18.44
1984,5,27,14.5
1984,5,28,12.94
1984,5,29,8.5
1984,5,30,9.56
1984,5,31,14.67
1984,6,1,20.11
1984,6,2,19.67
1984,6,3,20.89
1984,6,4,22.28
1984,6,5,23.5
1984,6,6,26.39
1984,6,7,26.72
1984,6,8,27.22
1984,6,9,28.61
1984,6,10,28.28
1984,6,11,23.44
1984,6,12,23.72
1984,6,13,28.44
1984,6,14,21.56
1984,6,15,15.67
1984,6,16,19.17
1984,6,17,22.61
1984,6,18,27.94
1984,6,19,25.11
1984,6,20,21.56
1984,6,21,20.33
1984,6,22,21.94
1984,6,23,24.0
1984,6,24,23.67
1984,6,25,20.39
1984,6,26,21.17
1984,6,27,23.61
1984,6,28,23.22
1984,6,29,20.44
1984,6,30,18.78
1984,7,1,21.94
1984,7,2,24.56
1984,7,3,25.89
1984,7,4,25.94
1984,7,5,23.0
1984,7,6,22.11
1984,7,7,17.17
1984,7,8,19.56
1984,7,9,21.5
1984,7,10,26.56
1984,7,11,25.72
1984,7,12,25.44
1984,7,13,26.83
1984,7,14,28.11
1984,7,15,28.17
1984,7,16,25.11
1984,7,17,22.56
1984,7,18,19.5
1984,7,19,21.44
1984,7,20,24.61
1984,7,21,23.94
1984,7,22,25.06
1984,7,23,28.28
1984,7,24,26.83
1984,7,25,23.0
1984,7,26,22.22
1984,7,27,20.11
1984,7,28,21.11
1984,7,29,21.33
1984,7,30,23.11
1984,7,31,25.17
1984,8,1,27.33
1984,8,2,27.44
1984,8,3,26.83
1984,8,4,25.94
1984,8,5,26.33
1984,8,6,28.28
1984,8,7,29.28
1984,8,8,26.72
1984,8,9,26.44
1984,8,10,27.56
1984,8,11,23.94
1984,8,12,22.56
1984,8,13,23.22
1984,8,14,24.78
1984,8,15,26.39
1984,8,16,27.83
1984,8,17,24.56
1984,8,18,24.06
1984,8,19,21.89
1984,8,20,18.89
1984,8,21,21.56
1984,8,22,24.17
1984,8,23,20.67
1984,8,24,18.11
1984,8,25,19.78
1984,8,26,21.83
1984,8,27,24.17
1984,8,28,25.72
1984,8,29,25.33
1984,8,30,25.5
1984,8,31,21.33
1984,9,1,20.44
1984,9,2,23.94
1984,9,3,21.0
1984,9,4,16.67
1984,9,5,14.33
1984,9,6,15.72
1984,9,7,19.06
1984,9,8,25.39
1984,9,9,21.06
1984,9,10,22.83
1984,9,11,22.11
1984,9,12,22.94
1984,9,13,21.17
1984,9,14,17.89
1984,9,15,13.78
1984,9,16,12.5
1984,9,17,14.56
1984,9,18,16.33
1984,9,19,18.89
1984,9,20,23.83
1984,9,21,17.0
1984,9,22,21.94
1984,9,23,22.61
1984,9,24,22.56
1984,9,25,23.44
1984,9,26,12.78
1984,9,27,10.61
1984,9,28,11.5
1984,9,29,11.72
1984,9,30,10.39
1984,10,1,11.72
1984,10,2,12.5
1984,10,3,17.44
1984,10,4,13.0
1984,10,5,13.61
1984,10,6,15.33
1984,10,7,17.67
1984,10,8,18.67
1984,10,9,18.61
1984,10,10,18.11
1984,10,11,15.28
1984,10,12,16.78
1984,10,13,16.72
1984,10,14,17.5
1984,10,15,18.06
1984,10,16,18.94
1984,10,17,17.78
1984,10,18,12.61
1984,10,19,17.67
1984,10,20,12.94
1984,10,21,13.94
1984,10,22,10.94
1984,10,23,9.94
1984,10,24,9.0
1984,10,25,8.89
1984,10,26,16.39
1984,10,27,19.0
1984,10,28,20.28
1984,10,29,11.22
1984,10,30,10.61
1984,10,31,9.89
1984,11,1,15.11
1984,11,2,3.67
1984,11,3,3.78
1984,11,4,11.28
1984,11,5,9.11
1984,11,6,5.28
1984,11,7,4.61
1984,11,8,8.72
1984,11,9,10.39
1984,11,10,12.39
1984,11,11,4.78
1984,11,12,-1.11
1984,11,13,0.67
1984,11,14,2.61
1984,11,15,8.44
1984,11,16,3.11
1984,11,17,2.44
1984,11,18,4.61
1984,11,19,-0.44
1984,11,20,-2.5
1984,11,21,-1.06
1984,11,22,-1.78
1984,11,23,2.61
1984,11,24,3.94
1984,11,25,5.83
1984,11,26,8.33
1984,11,27,12.72
1984,11,28,8.89
1984,11,29,3.72
1984,11,30,5.94
1984,12,1,4.17
1984,12,2,2.83
1984,12,3,3.28
1984,12,4,-2.0
1984,12,5,-4.44
1984,12,6,-2.67
1984,12,7,-6.61
1984,12,8,-0.89
1984,12,9,0.83
1984,12,10,3.33
1984,12,11,3.5
1984,12,12,5.44
1984,12,13,6.61
1984,12,14,2.33
1984,12,15,5.89
1984,12,16,9.0
1984,12,17,9.94
1984,12,18,3.5
1984,12,19,0.44
1984,12,20,-0.44
1984,12,21,0.67
1984,12,22,4.0
1984,12,23,-0.17
1984,12,24,1.33
1984,12,25,-9.0
1984,12,26,-6.17
1984,12,27,-0.33
1984,12,28,9.72
1984,12,29,15.56
1984,12,30,4.06
1984,12,31,-0.33
1985,1,1,0.94
1985,1,2,-3.0
1985,1,3,-6.11
1985,1,4,-5.0
1985,1,5,-0.67
1985,1,6,0.0
1985,1,7,0.39
1985,1,8,-6.56
1985,1,9,-10.28
1985,1,10,-7.0
1985,1,11,-7.11
1985,1,12,-4.44
1985,1,13,-6.28
1985,1,14,-3.22
1985,1,15,-9.94
1985,1,16,-9.83
1985,1,17,-5.56
1985,1,18,-5.89
1985,1,19,-7.89
1985,1,20,-17.28
1985,1,21,-18.72
1985,1,22,-5.83
1985,1,23,-5.33
1985,1,24,-4.22
1985,1,25,-4.11
1985,1,26,-8.44
1985,1,27,-7.89
1985,1,28,-3.78
1985,1,29,-5.33
1985,1,30,-5.11
1985,1,31,-4.61
1985,2,1,-10.28
1985,2,2,-13.67
1985,2,3,-13.17
1985,2,4,-11.44
1985,2,5,-9.0
1985,2,6,-7.28
1985,2,7,-8.61
1985,2,8,-11.67
1985,2,9,-9.44
1985,2,10,-7.56
1985,2,11,-2.72
1985,2,12,0.72
1985,2,13,-1.33
1985,2,14,-5.61
1985,2,15,-7.11
1985,2,16,-9.94
1985,2,17,-1.5
1985,2,18,-2.17
1985,2,19,-2.33
1985,2,20,-2.61
1985,2,21,0.44
1985,2,22,5.11
1985,2,23,7.33
1985,2,24,8.94
1985,2,25,3.72
1985,2,26,4.17
1985,2,27,0.33
1985,2,28,-1.17
1985,3,1,4.83
1985,3,2,4.28
1985,3,3,-1.17
1985,3,4,-0.44
1985,3,5,0.78
1985,3,6,-4.0
1985,3,7,-1.28
1985,3,8,6.5
1985,3,9,4.67
1985,3,10,7.11
1985,3,11,8.61
1985,3,12,5.89
1985,3,13,2.28
1985,3,14,4.06
1985,3,15,1.44
1985,3,16,4.28
1985,3,17,1.0
1985,3,18,-2.94
1985,3,19,3.72
1985,3,20,6.89
1985,3,21,-0.61
1985,3,22,2.56
1985,3,23,4.17
1985,3,24,3.28
1985,3,25,2.72
1985,3,26,4.56
1985,3,27,11.67
1985,3,28,13.89
1985,3,29,10.44
1985,3,30,4.0
1985,3,31,3.5
1985,4,1,2.89
1985,4,2,2.94
1985,4,3,6.67
1985,4,4,7.5
1985,4,5,9.67
1985,4,6,5.78
1985,4,7,4.83
1985,4,8,2.17
1985,4,9,-1.72
1985,4,10,2.61
1985,4,11,9.17
1985,4,12,8.06
1985,4,13,10.78
1985,4,14,13.78
1985,4,15,17.17
1985,4,16,16.44
1985,4,17,4.28
1985,4,18,14.17
1985,4,19,22.5
1985,4,20,22.06
1985,4,21,23.0
1985,4,22,22.83
1985,4,23,24.11
1985,4,24,20.0
1985,4,25,16.94
1985,4,26,18.22
1985,4,27,9.56
1985,4,28,11.56
1985,4,29,11.06
1985,4,30,15.39
1985,5,1,16.06
1985,5,2,12.61
1985,5,3,12.56
1985,5,4,15.44
1985,5,5,19.67
1985,5,6,17.61
1985,5,7,14.22
1985,5,8,13.44
1985,5,9,16.0
1985,5,10,23.39
1985,5,11,24.22
1985,5,12,24.89
1985,5,13,22.67
1985,5,14,21.17
1985,5,15,20.5
1985,5,16,17.89
1985,5,17,14.44
1985,5,18,12.39
1985,5,19,14.56
1985,5,20,21.67
1985,5,21,14.11
1985,5,22,12.94
1985,5,23,14.94
1985,5,24,17.11
1985,5,25,20.72
1985,5,26,20.11
1985,5,27,20.22
1985,5,28,15.56
1985,5,29,13.61
1985,5,30,18.61
1985,5,31,24.44
1985,6,1,20.22
1985,6,2,21.44
1985,6,3,15.94
1985,6,4,13.0
1985,6,5,15.78
1985,6,6,15.06
1985,6,7,16.72
1985,6,8,21.56
1985,6,9,24.39
1985,6,10,20.0
1985,6,11,13.28
1985,6,12,10.33
1985,6,13,11.72
1985,6,14,14.5
1985,6,15,15.89
1985,6,16,15.83
1985,6,17,16.44
1985,6,18,17.11
1985,6,19,14.94
1985,6,20,16.94
1985,6,21,19.22
1985,6,22,21.39
1985,6,23,21.39
1985,6,24,19.0
1985,6,25,17.72
1985,6,26,17.78
1985,6,27,17.44
1985,6,28,18.11
1985,6,29,19.89
1985,6,30,18.72
1985,7,1,18.5
1985,7,2,19.67
1985,7,3,21.44
1985,7,4,24.17
1985,7,5,24.0
1985,7,6,21.39
1985,7,7,20.61
1985,7,8,26.89
1985,7,9,26.94
1985,7,10,24.17
1985,7,11,20.78
1985,7,12,23.33
1985,7,13,25.94
1985,7,14,27.0
1985,7,15,25.83
1985,7,16,22.06
1985,7,17,19.72
1985,7,18,22.06
1985,7,19,24.94
1985,7,20,24.83
1985,7,21,25.0
1985,7,22,21.94
1985,7,23,18.5
1985,7,24,22.06
1985,7,25,27.33
1985,7,26,24.06
1985,7,27,22.56
1985,7,28,24.17
1985,7,29,25.83
1985,7,30,21.78
1985,7,31,19.39
1985,8,1,19.72
1985,8,2,19.72
1985,8,3,21.44
1985,8,4,23.44
1985,8,5,23.39
1985,8,6,22.06
1985,8,7,23.89
1985,8,8,23.56
1985,8,9,25.22
1985,8,10,25.22
1985,8,11,21.72
1985,8,12,19.33
1985,8,13,24.61
1985,8,14,24.61
1985,8,15,21.06
1985,8,16,19.89
1985,8,17,20.94
1985,8,18,23.17
1985,8,19,19.06
1985,8,20,17.61
1985,8,21,17.83
1985,8,22,17.22
1985,8,23,18.78
1985,8,24,20.17
1985,8,25,21.0
1985,8,26,21.11
1985,8,27,20.17
1985,8,28,22.89
1985,8,29,22.61
1985,8,30,20.67
1985,8,31,17.39
1985,9,1,19.5
1985,9,2,22.22
1985,9,3,24.17
1985,9,4,25.89
1985,9,5,25.22
1985,9,6,25.39
1985,9,7,27.56
1985,9,8,26.06
1985,9,9,22.78
1985,9,10,19.83
1985,9,11,14.61
1985,9,12,11.72
1985,9,13,11.5
1985,9,14,12.72
1985,9,15,14.28
1985,9,16,15.17
1985,9,17,18.22
1985,9,18,20.61
1985,9,19,22.17
1985,9,20,22.22
1985,9,21,18.67
1985,9,22,19.11
1985,9,23,22.67
1985,9,24,15.06
1985,9,25,11.67
1985,9,26,15.67
1985,9,27,12.61
1985,9,28,14.39
1985,9,29,16.44
1985,9,30,17.06
1985,10,1,11.28
1985,10,2,9.56
1985,10,3,11.0
1985,10,4,13.56
1985,10,5,10.67
1985,10,6,9.06
1985,10,7,11.17
1985,10,8,15.89
1985,10,9,18.0
1985,10,10,15.11
1985,10,11,8.72
1985,10,12,11.67
1985,10,13,17.39
1985,10,14,13.33
1985,10,15,15.22
1985,10,16,10.11
1985,10,17,9.06
1985,10,18,16.06
1985,10,19,15.5
1985,10,20,11.06
1985,10,21,10.5
1985,10,22,12.83
1985,10,23,14.94
1985,10,24,18.72
1985,10,25,13.39
1985,10,26,11.78
1985,10,27,14.22
1985,10,28,7.33
1985,10,29,6.56
1985,10,30,8.33
1985,10,31,9.39
1985,11,1,13.44
1985,11,2,13.56
1985,11,3,10.33
1985,11,4,8.06
1985,11,5,9.0
1985,11,6,7.11
1985,11,7,8.94
1985,11,8,5.94
1985,11,9,7.33
1985,11,10,5.72
1985,11,11,2.39
1985,11,12,5.22
1985,11,13,10.22
1985,11,14,7.72
1985,11,15,4.78
1985,11,16,5.72
1985,11,17,5.39
1985,11,18,6.39
1985,11,19,16.06
1985,11,20,7.94
1985,11,21,-0.83
1985,11,22,0.44
1985,11,23,2.11
1985,11,24,-0.44
1985,11,25,-1.44
1985,11,26,4.5
1985,11,27,2.94
1985,11,28,0.78
1985,11,29,1.72
1985,11,30,2.94
1985,12,1,5.72
1985,12,2,-2.56
1985,12,3,-4.39
1985,12,4,-1.83
1985,12,5,-0.22
1985,12,6,0.56
1985,12,7,0.28
1985,12,8,0.17
1985,12,9,2.39
1985,12,10,2.78
1985,12,11,1.72
1985,12,12,1.0
1985,12,13,-3.61
1985,12,14,-8.33
1985,12,15,-6.94
1985,12,16,-4.72
1985,12,17,-9.78
1985,12,18,-11.44
1985,12,19,-10.61
1985,12,20,-9.56
1985,12,21,-8.11
1985,12,22,-7.11
1985,12,23,0.5
1985,12,24,-3.72
1985,12,25,-11.94
1985,12,26,-14.22
1985,12,27,-4.61
1985,12,28,-10.22
1985,12,29,-7.0
1985,12,30,-6.78
1985,12,31,0.56
1986,1,1,-5.83
1986,1,2,-0.67
1986,1,3,0.94
1986,1,4,-2.67
1986,1,5,-3.17
1986,1,6,-6.39
1986,1,7,-10.39
1986,1,8,-11.0
1986,1,9,-5.0
1986,1,10,0.72
1986,1,11,-0.11
1986,1,12,3.39
1986,1,13,-6.72
1986,1,14,-7.89
1986,1,15,-9.33
1986,1,16,-3.33
1986,1,17,6.17
1986,1,18,6.67
1986,1,19,3.89
1986,1,20,0.83
1986,1,21,-0.06
1986,1,22,2.94
1986,1,23,-2.83
1986,1,24,-4.28
1986,1,25,0.78
1986,1,26,-1.89
1986,1,27,-14.83
1986,1,28,-14.28
1986,1,29,-8.0
1986,1,30,-7.22
1986,1,31,-5.06
1986,2,1,-3.06
1986,2,2,0.78
1986,2,3,-1.28
1986,2,4,0.22
1986,2,5,1.11
1986,2,6,-1.61
1986,2,7,-5.0
1986,2,8,-4.83
1986,2,9,-2.44
1986,2,10,-7.56
1986,2,11,-9.22
1986,2,12,-8.67
1986,2,13,-10.44
1986,2,14,-6.61
1986,2,15,-5.61
1986,2,16,-6.56
1986,2,17,-2.61
1986,2,18,2.5
1986,2,19,3.28
1986,2,20,1.89
1986,2,21,-2.61
1986,2,22,-5.78
1986,2,23,-2.22
1986,2,24,-2.22
1986,2,25,-3.94
1986,2,26,-2.5
1986,2,27,-5.06
1986,2,28,-6.61
1986,3,1,-4.94
1986,3,2,-0.67
1986,3,3,2.06
1986,3,4,2.39
1986,3,5,2.78
1986,3,6,0.72
1986,3,7,-9.11
1986,3,8,-11.0
1986,3,9,0.89
1986,3,10,8.89
1986,3,11,4.33
1986,3,12,0.78
1986,3,13,3.78
1986,3,14,6.78
1986,3,15,5.17
1986,3,16,3.22
1986,3,17,2.17
1986,3,18,4.17
1986,3,19,8.39
1986,3,20,-6.0
1986,3,21,-6.17
1986,3,22,1.61
1986,3,23,8.06
1986,3,24,1.72
1986,3,25,10.39
1986,3,26,15.22
1986,3,27,5.67
1986,3,28,7.5
1986,3,29,18.17
1986,3,30,21.06
1986,3,31,11.0
1986,4,1,14.61
1986,4,2,9.56
1986,4,3,8.61
1986,4,4,8.61
1986,4,5,7.83
1986,4,6,13.06
1986,4,7,13.78
1986,4,8,12.39
1986,4,9,4.22
1986,4,10,2.28
1986,4,11,5.28
1986,4,12,4.0
1986,4,13,4.89
1986,4,14,8.17
1986,4,15,8.44
1986,4,16,2.61
1986,4,17,10.28
1986,4,18,13.17
1986,4,19,16.11
1986,4,20,13.0
1986,4,21,7.56
1986,4,22,1.11
1986,4,23,4.72
1986,4,24,10.83
1986,4,25,16.5
1986,4,26,18.22
1986,4,27,19.56
1986,4,28,21.56
1986,4,29,14.78
1986,4,30,15.83
1986,5,1,16.44
1986,5,2,6.72
1986,5,3,6.44
1986,5,4,11.83
1986,5,5,19.83
1986,5,6,22.44
1986,5,7,19.22
1986,5,8,15.56
1986,5,9,13.94
1986,5,10,15.61
1986,5,11,18.06
1986,5,12,18.33
1986,5,13,18.78
1986,5,14,19.39
1986,5,15,19.83
1986,5,16,19.83
1986,5,17,20.56
1986,5,18,19.83
1986,5,19,11.94
1986,5,20,8.94
1986,5,21,10.17
1986,5,22,11.17
1986,5,23,13.61
1986,5,24,16.89
1986,5,25,16.78
1986,5,26,19.17
1986,5,27,18.72
1986,5,28,21.28
1986,5,29,23.72
1986,5,30,24.33
1986,5,31,25.5
1986,6,1,24.61
1986,6,2,12.72
1986,6,3,14.56
1986,6,4,19.67
1986,6,5,19.78
1986,6,6,17.06
1986,6,7,19.67
1986,6,8,23.22
1986,6,9,18.94
1986,6,10,19.83
1986,6,11,22.94
1986,6,12,21.11
1986,6,13,19.61
1986,6,14,20.83
1986,6,15,20.61
1986,6,16,25.33
1986,6,17,17.28
1986,6,18,18.72
1986,6,19,20.11
1986,6,20,20.5
1986,6,21,20.61
1986,6,22,25.56
1986,6,23,24.5
1986,6,24,19.28
1986,6,25,16.39
1986,6,26,20.39
1986,6,27,24.78
1986,6,28,25.56
1986,6,29,23.5
1986,6,30,16.67
1986,7,1,18.78
1986,7,2,21.22
1986,7,3,18.89
1986,7,4,20.44
1986,7,5,26.72
1986,7,6,28.44
1986,7,7,28.61
1986,7,8,24.39
1986,7,9,22.56
1986,7,10,22.22
1986,7,11,20.06
1986,7,12,21.06
1986,7,13,25.0
1986,7,14,22.44
1986,7,15,23.5
1986,7,16,23.89
1986,7,17,27.72
1986,7,18,30.39
1986,7,19,29.44
1986,7,20,28.39
1986,7,21,22.89
1986,7,22,23.06
1986,7,23,25.44
1986,7,24,26.67
1986,7,25,26.44
1986,7,26,24.61
1986,7,27,24.28
1986,7,28,26.22
1986,7,29,23.0
1986,7,30,23.44
1986,7,31,24.56
1986,8,1,25.67
1986,8,2,22.89
1986,8,3,20.33
1986,8,4,21.5
1986,8,5,23.17
1986,8,6,24.28
1986,8,7,21.17
1986,8,8,22.67
1986,8,9,23.0
1986,8,10,22.67
1986,8,11,18.56
1986,8,12,19.06
1986,8,13,20.67
1986,8,14,21.72
1986,8,15,25.0
1986,8,16,24.28
1986,8,17,25.39
1986,8,18,24.06
1986,8,19,23.83
1986,8,20,22.94
1986,8,21,24.5
1986,8,22,21.67
1986,8,23,22.94
1986,8,24,18.61
1986,8,25,19.33
1986,8,26,20.83
1986,8,27,16.94
1986,8,28,13.0
1986,8,29,14.89
1986,8,30,17.0
1986,8,31,18.78
1986,9,1,18.83
1986,9,2,21.17
1986,9,3,22.0
1986,9,4,23.06
1986,9,5,19.83
1986,9,6,16.22
1986,9,7,13.33
1986,9,8,13.89
1986,9,9,17.28
1986,9,10,21.5
1986,9,11,23.56
1986,9,12,18.22
1986,9,13,16.11
1986,9,14,14.0
1986,9,15,17.44
1986,9,16,12.39
1986,9,17,13.72
1986,9,18,18.0
1986,9,19,18.89
1986,9,20,20.72
1986,9,21,18.78
1986,9,22,20.67
1986,9,23,21.56
1986,9,24,21.0
1986,9,25,21.83
1986,9,26,24.28
1986,9,27,20.94
1986,9,28,22.61
1986,9,29,24.56
1986,9,30,22.33
1986,10,1,16.5
1986,10,2,15.72
1986,10,3,19.0
1986,10,4,16.39
1986,10,5,12.56
1986,10,6,8.39
1986,10,7,10.22
1986,10,8,15.5
1986,10,9,12.39
1986,10,10,8.28
1986,10,11,10.78
1986,10,12,16.67
1986,10,13,14.44
1986,10,14,9.61
1986,10,15,7.06
1986,10,16,6.78
1986,10,17,9.22
1986,10,18,8.06
1986,10,19,9.5
1986,10,20,11.56
1986,10,21,15.72
1986,10,22,16.33
1986,10,23,18.17
1986,10,24,12.11
1986,10,25,10.5
1986,10,26,13.11
1986,10,27,13.22
1986,10,28,12.22
1986,10,29,13.67
1986,10,30,8.78
1986,10,31,9.72
1986,11,1,14.56
1986,11,2,7.72
1986,11,3,5.5
1986,11,4,5.72
1986,11,5,5.28
1986,11,6,9.06
1986,11,7,11.0
1986,11,8,14.61
1986,11,9,9.78
1986,11,10,1.89
1986,11,11,3.0
1986,11,12,-0.28
1986,11,13,-5.72
1986,11,14,-5.17
1986,11,15,2.17
1986,11,16,3.61
1986,11,17,6.78
1986,11,18,5.0
1986,11,19,-0.89
1986,11,20,3.17
1986,11,21,2.0
1986,11,22,2.89
1986,11,23,4.44
1986,11,24,3.67
1986,11,25,1.22
1986,11,26,4.89
1986,11,27,2.83
1986,11,28,1.56
1986,11,29,2.67
1986,11,30,2.44
1986,12,1,-0.28
1986,12,2,2.94
1986,12,3,4.06
1986,12,4,-0.72
1986,12,5,-2.44
1986,12,6,-0.67
1986,12,7,1.44
1986,12,8,1.78
1986,12,9,2.28
1986,12,10,-2.44
1986,12,11,-6.0
1986,12,12,-1.89
1986,12,13,-7.72
1986,12,14,-3.11
1986,12,15,0.22
1986,12,16,1.11
1986,12,17,4.22
1986,12,18,2.44
1986,12,19,1.28
1986,12,20,1.67
1986,12,21,2.06
1986,12,22,-0.33
1986,12,23,0.22
1986,12,24,0.67
1986,12,25,1.44
1986,12,26,0.94
1986,12,27,1.89
1986,12,28,0.72
1986,12,29,0.5
1986,12,30,1.83
1986,12,31,2.5
1987,1,1,2.28
1987,1,2,1.78
1987,1,3,0.44
1987,1,4,0.06
1987,1,5,0.89
1987,1,6,1.56
1987,1,7,4.17
1987,1,8,1.06
1987,1,9,-0.44
1987,1,10,0.44
1987,1,11,-0.11
1987,1,12,-0.11
1987,1,13,1.0
1987,1,14,3.83
1987,1,15,3.5
1987,1,16,-2.5
1987,1,17,-3.39
1987,1,18,-0.06
1987,1,19,-3.0
1987,1,20,-3.94
1987,1,21,-6.33
1987,1,22,-2.61
1987,1,23,-9.39
1987,1,24,-15.61
1987,1,25,-13.39
1987,1,26,-9.22
1987,1,27,-7.94
1987,1,28,-4.5
1987,1,29,-0.89
1987,1,30,0.33
1987,1,31,-0.78
1987,2,1,1.11
1987,2,2,2.0
1987,2,3,3.06
1987,2,4,1.11
1987,2,5,-1.83
1987,2,6,1.06
1987,2,7,2.89
1987,2,8,0.44
1987,2,9,-6.89
1987,2,10,0.22
1987,2,11,1.33
1987,2,12,1.11
1987,2,13,-2.56
1987,2,14,-3.78
1987,2,15,-9.33
1987,2,16,-10.39
1987,2,17,-5.94
1987,2,18,-1.67
1987,2,19,-1.33
1987,2,20,0.0
1987,2,21,0.39
1987,2,22,5.39
1987,2,23,2.94
1987,2,24,3.22
1987,2,25,0.89
1987,2,26,1.5
1987,2,27,2.17
1987,2,28,2.78
1987,3,1,5.44
1987,3,2,3.11
1987,3,3,1.44
1987,3,4,-1.44
1987,3,5,1.67
1987,3,6,5.61
1987,3,7,12.78
1987,3,8,15.72
1987,3,9,1.94
1987,3,10,-5.5
1987,3,11,-3.06
1987,3,12,0.56
1987,3,13,1.72
1987,3,14,-0.44
1987,3,15,0.22
1987,3,16,0.56
1987,3,17,1.0
1987,3,18,1.94
1987,3,19,5.28
1987,3,20,5.0
1987,3,21,4.56
1987,3,22,6.28
1987,3,23,7.72
1987,3,24,10.28
1987,3,25,12.39
1987,3,26,7.67
1987,3,27,8.72
1987,3,28,9.39
1987,3,29,9.17
1987,3,30,4.78
1987,3,31,-1.78
1987,4,1,0.17
1987,4,2,1.83
1987,4,3,-0.61
1987,4,4,0.61
1987,4,5,4.44
1987,4,6,6.61
1987,4,7,11.44
1987,4,8,6.56
1987,4,9,8.72
1987,4,10,12.5
1987,4,11,11.33
1987,4,12,9.11
1987,4,13,10.67
1987,4,14,11.44
1987,4,15,12.78
1987,4,16,11.17
1987,4,17,14.0
1987,4,18,15.06
1987,4,19,16.61
1987,4,20,19.11
1987,4,21,18.89
1987,4,22,10.17
1987,4,23,13.06
1987,4,24,11.06
1987,4,25,8.0
1987,4,26,11.72
1987,4,27,11.78
1987,4,28,9.67
1987,4,29,14.94
1987,4,30,9.5
1987,5,1,10.17
1987,5,2,13.17
1987,5,3,8.89
1987,5,4,9.17
1987,5,5,10.67
1987,5,6,15.17
1987,5,7,15.17
1987,5,8,13.06
1987,5,9,18.33
1987,5,10,23.17
1987,5,11,24.11
1987,5,12,14.89
1987,5,13,12.39
1987,5,14,19.61
1987,5,15,15.33
1987,5,16,14.11
1987,5,17,21.78
1987,5,18,19.17
1987,5,19,12.78
1987,5,20,16.61
1987,5,21,20.78
1987,5,22,24.89
1987,5,23,17.0
1987,5,24,11.44
1987,5,25,13.78
1987,5,26,19.61
1987,5,27,24.39
1987,5,28,27.0
1987,5,29,27.22
1987,5,30,27.83
1987,5,31,23.11
1987,6,1,23.5
1987,6,2,21.83
1987,6,3,22.28
1987,6,4,18.11
1987,6,5,19.22
1987,6,6,16.0
1987,6,7,23.5
1987,6,8,25.39
1987,6,9,16.78
1987,6,10,14.67
1987,6,11,18.56
1987,6,12,24.28
1987,6,13,25.06
1987,6,14,27.06
1987,6,15,26.22
1987,6,16,24.39
1987,6,17,23.78
1987,6,18,23.17
1987,6,19,25.72
1987,6,20,24.56
1987,6,21,22.0
1987,6,22,22.61
1987,6,23,22.44
1987,6,24,24.61
1987,6,25,25.33
1987,6,26,23.0
1987,6,27,19.67
1987,6,28,19.17
1987,6,29,22.83
1987,6,30,21.06
1987,7,1,20.44
1987,7,2,21.56
1987,7,3,23.44
1987,7,4,21.5
1987,7,5,20.83
1987,7,6,23.28
1987,7,7,25.61
1987,7,8,27.39
1987,7,9,26.89
1987,7,10,24.06
1987,7,11,27.67
1987,7,12,27.39
1987,7,13,26.83
1987,7,14,18.06
1987,7,15,16.56
1987,7,16,18.61
1987,7,17,22.0
1987,7,18,25.72
1987,7,19,27.44
1987,7,20,29.06
1987,7,21,25.61
1987,7,22,28.61
1987,7,23,28.0
1987,7,24,28.22
1987,7,25,26.56
1987,7,26,26.33
1987,7,27,22.56
1987,7,28,23.56
1987,7,29,23.94
1987,7,30,26.22
1987,7,31,24.17
1987,8,1,23.17
1987,8,2,26.5
1987,8,3,27.28
1987,8,4,26.22
1987,8,5,20.83
1987,8,6,19.56
1987,8,7,24.17
1987,8,8,22.78
1987,8,9,23.5
1987,8,10,21.56
1987,8,11,21.11
1987,8,12,21.94
1987,8,13,25.89
1987,8,14,27.06
1987,8,15,27.78
1987,8,16,29.11
1987,8,17,26.78
1987,8,18,23.22
1987,8,19,21.83
1987,8,20,21.28
1987,8,21,22.11
1987,8,22,23.56
1987,8,23,17.67
1987,8,24,15.61
1987,8,25,17.0
1987,8,26,16.39
1987,8,27,16.06
1987,8,28,16.06
1987,8,29,17.0
1987,8,30,20.06
1987,8,31,20.83
1987,9,1,16.5
1987,9,2,16.89
1987,9,3,16.33
1987,9,4,18.5
1987,9,5,20.11
1987,9,6,20.83
1987,9,7,22.28
1987,9,8,22.39
1987,9,9,20.94
1987,9,10,21.06
1987,9,11,21.56
1987,9,12,21.11
1987,9,13,20.28
1987,9,14,17.56
1987,9,15,16.83
1987,9,16,19.78
1987,9,17,20.89
1987,9,18,18.22
1987,9,19,18.94
1987,9,20,16.56
1987,9,21,14.56
1987,9,22,14.72
1987,9,23,16.22
1987,9,24,16.39
1987,9,25,12.67
1987,9,26,15.22
1987,9,27,18.72
1987,9,28,20.83
1987,9,29,19.89
1987,9,30,13.61
1987,10,1,9.67
1987,10,2,13.83
1987,10,3,7.06
1987,10,4,8.28
1987,10,5,13.61
1987,10,6,11.78
1987,10,7,7.06
1987,10,8,5.67
1987,10,9,9.17
1987,10,10,8.72
1987,10,11,5.67
1987,10,12,6.72
1987,10,13,6.94
1987,10,14,9.89
